pmid,title,year,journal,pubtypes,query_lanes,modules,priority,screening_decision,screening_reason,claim_extraction_candidate,pubmed_url
32205066,Investigating high- and low-frequency neuro-cardiac-guided TMS for probing the frontal vagal pathway.,2020,Brain stimulation,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; psychiatric_indications; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32205066/
32196820,Thumb twitch during repetitive transcranial magnetic stimulation in a case with medication-resistant depression: A potential role of caffeine.,2020,Psychiatry and clinical neurosciences,Letter; Comment,master_tms_not_animal_only; medication_sleep_caffeine_state,patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32196820/
32196498,Moderate to severe acute pain disturbs motor cortex intracortical inhibition and facilitation in orthopedic trauma patients: A TMS study.,2020,PloS one,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32196498/
32195769,The Sexes Do Not Differ for Neural Responses to Submaximal Elbow Extensor Fatigue.,2020,Medicine and science in sports and exercise,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32195769/
32194223,Timing of Modulation of Corticospinal Excitability by Heartbeat Differs with Interoceptive Accuracy.,2020,Neuroscience,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,mechanisms; safety_side_effects,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32194223/
32193163,"TMS-induced seizure cases stratified by population, stimulation protocol, and stimulation site: A systematic literature search.",2020,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Letter; Research Support, N.I.H., Extramural; Comment",dosing_protocol_variants; master_tms_not_animal_only; safety_side_effects_sensations,safety_side_effects; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32193163/
32193161,Interneuronal networks mediate cortical inhibition and facilitation.,2020,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32193161/
32188883,Probing dynamical cortical gating of attention with concurrent TMS-EEG.,2020,Scientific reports,"Journal Article; Research Support, Non-U.S. Gov't",fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32188883/
32187319,Precision non-implantable neuromodulation therapies: a perspective for the depressed brain.,2020,"Revista brasileira de psiquiatria (Sao Paulo, Brazil : 1999)",Journal Article,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32187319/
32180745,Long-Term Outcome of Repetitive Transcranial Magnetic Stimulation in a Large Cohort of Patients With Cocaine-Use Disorder: An Observational Study.,2020,Frontiers in psychiatry,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32180745/
32174854,Baseline Difference in Quantitative Electroencephalography Variables Between Responders and Non-Responders to Low-Frequency Repetitive Transcranial Magnetic Stimulation in Depression.,2020,Frontiers in psychiatry,Journal Article,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32174854/
32174470,Evaluation of the effects of rTMS on self-reported quality of life and disability in treatment-resistant depression: A THREE-D study.,2020,Journal of affective disorders,"Journal Article; Research Support, Non-U.S. Gov't",clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32174470/
32172214,Corticospinal inhibition and alexithymia in multiple sclerosis patients-An exploratory study.,2020,Multiple sclerosis and related disorders,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32172214/
32172026,Ever-ready for action: Spatial effects on motor system excitability.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,"Journal Article; Research Support, N.I.H., Extramural",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32172026/
32169427,Global cortical hypoexcitability of the dominant hemisphere in major depressive disorder: A transcranial magnetic stimulation study.,2020,Neurophysiologie clinique = Clinical neurophysiology,Journal Article,clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32169427/
32168157,Exercise-Induced Brain Excitability Changes in Progressive Multiple Sclerosis: A Pilot Study.,2020,Journal of neurologic physical therapy : JNPT,"Journal Article; Research Support, Non-U.S. Gov't",fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32168157/
32167568,Effect of Low-Frequency Repetitive Transcranial Magnetic Stimulation on Impulse Inhibition in Abstinent Patients With Methamphetamine Addiction: A Randomized Clinical Trial.,2020,JAMA network open,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only,mechanisms; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32167568/
32167540,Brain-Derived Neurotrophic Factor Modulates the Effect of Sex on the Descending Pain Modulatory System in Healthy Volunteers.,2020,"Pain medicine (Malden, Mass.)","Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32167540/
32163743,Effects of theta burst stimulation over the dorsolateral prefrontal cortex on language switching - A behavioral and ERP study.,2020,Brain and language,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32163743/
32162496,Serum level of soluble interleukin 6 receptor is a useful biomarker for identification of treatment-resistant major depressive disorder.,2020,Neuropsychopharmacology reports,Journal Article,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32162496/
32161565,Short-Term Tinnitus Suppression With Electric-Field Guided rTMS for Individualizing rTMS Treatment: A Technical Feasibility Report.,2020,Frontiers in neurology,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32161565/
32160765,Distinct Symptom-Specific Treatment Targets for Circuit-Based Neuromodulation.,2020,The American journal of psychiatry,Journal Article,clinical_depression_protocols; master_tms_not_animal_only; mechanisms_neuroplasticity; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,mechanisms; patient_faq_adherence; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32160765/
32159313,High-frequency versus theta burst transcranial magnetic stimulation for the treatment of poststroke cognitive impairment in humans.,2020,Journal of psychiatry & neuroscience : JPN,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications,mechanisms; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32159313/
