pmid,title,year,pubdate,epubdate,journal,source_abbrev,volume,issue,pages,doi,pmc,authors,author_count,last_author,pubtypes,is_review,is_guideline,is_meta_analysis,is_clinical_trial,is_randomized_trial,query_lanes,pubmed_url
33324935,Diagnosis and therapy of functional tremor a systematic review illustrated by a case report.,2020,2020,2020 Dec 3,Neurological research and practice,Neurol Res Pract,2,,35,10.1186/s42466-020-00073-1,PMC7713151,Bartl M; Kewitsch R; Hallett M; Tegenthoff M; Paulus W,5,Paulus W,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/33324935/
33324194,Overview of Meta-Analyses of Five Non-pharmacological Interventions for Alzheimer's Disease.,2020,2020,2020 Nov 25,Frontiers in aging neuroscience,Front Aging Neurosci,12,,594432,10.3389/fnagi.2020.594432,PMC7723835,Wang LY; Pei J; Zhan YJ; Cai YW,4,Cai YW,Systematic Review; Journal Article,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/33324194/
33324060,Transcranial Magnetic Stimulation (TMS) Safety with Respect to Seizures: A Literature Review.,2020,2020,2020 Dec 7,Neuropsychiatric disease and treatment,Neuropsychiatr Dis Treat,16,,2989-3000,10.2147/NDT.S276635,PMC7732158,Stultz DJ; Osburn S; Burns T; Pawlowska-Wajswol S; Walton R,5,Walton R,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33324060/
33302882,Neuromodulation techniques for acute and preventive migraine treatment: a systematic review and meta-analysis of randomized controlled trials.,2020,2020 Dec 10,2020 Dec 10,The journal of headache and pain,J Headache Pain,21,1,142,10.1186/s10194-020-01204-4,PMC7726868,Moisset X; Pereira B; Ciampi de Andrade D; Fontaine D; Lantéri-Minet M; Mawet J,6,Mawet J,Journal Article; Meta-Analysis; Systematic Review,True,False,True,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33302882/
33282175,Repetitive Transcranial Magnetic Stimulation in the Treatment of Bipolar Disorder.,2020,2020,2020 Nov 18,Therapeutic advances in psychopharmacology,Ther Adv Psychopharmacol,10,,2045125320973790,10.1177/2045125320973790,PMC7682206,Hett D; Marwaha S,2,Marwaha S,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33282175/
33280613,Targeting neuroplasticity in patients with neurodegenerative diseases using brain stimulation techniques.,2020,2020 Dec 7,2020 Dec 7,Translational neurodegeneration,Transl Neurodegener,9,1,44,10.1186/s40035-020-00224-z,PMC7720463,Yuan TF; Li WG; Zhang C; Wei H; Sun S; Xu NJ; Liu J; Xu TL,8,Xu TL,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/33280613/
33276440,Changes in Diffuse Tensor Imaging and Therapeutic Effect of Repetitive Transcranial Magnetic Stimulation in Traumatic Brain Injury with Central Pain.,2020,2020 Dec 2,2020 Dec 2,Brain sciences,Brain Sci,10,12,,10.3390/brainsci10120929,PMC7759834,Kang DH; Kim GW,2,Kim GW,Case Reports; Journal Article,False,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33276440/
33275381,The Relationship of Transcranial Magnetic Stimulation With Sleep and Plasticity.,2020,2020 Nov,,Journal of psychiatric practice,J Psychiatr Pract,26,6,434-443,10.1097/PRA.0000000000000506,,Centorino MB; Bajor LA; Gootam PK; Nakase-Richardson R; Kozel FA,5,Kozel FA,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/33275381/
33268405,Functional MRI in the effect of transcranial magnetic stimulation therapy for patients with schizophrenia: a meta-analysis protocol.,2020,2020 Dec 2,2020 Dec 2,BMJ open,BMJ Open,10,12,e038557,10.1136/bmjopen-2020-038557,PMC7713205,Zhong S; Hu Y; Fu Y; Cao L; Zhang B,5,Zhang B,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/33268405/
33263968,,2020,2020 Nov,,,,,,,,,Saldanha IJ; Roth JL; Chen KK; Zullo AR; Adam GP; Konnyu KJ; Cao W; Bhuma MR; Kimmel HJ; Mehta S; Riester MR; Sorial MN,13,Balk EM,Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33263968/
33263679,Effects of treadmill training on gait of elders with Parkinson's disease: a literature review.,2020,2020,2020 Nov 27,"Einstein (Sao Paulo, Brazil)",Einstein (Sao Paulo),18,,eRW5233,10.31744/einstein_journal/2020RW5233,PMC7687915,Luna NMS; Brech GC; Canonica A; Ernandes RC; Bocalini DS; Greve JMD; Alonso AC,7,Alonso AC,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/33263679/
33244309,Non-invasive Brain Stimulation for the Treatment of Gilles de la Tourette Syndrome.,2020,2020,2020 Nov 10,Frontiers in neurology,Front Neurol,11,,592258,10.3389/fneur.2020.592258,PMC7683779,Kleimaker M; Kleimaker A; Weissbach A; Colzato LS; Beste C; Bäumer T; Münchau A,7,Münchau A,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/33244309/
33238223,Efficacy and safety of repetitive transcranial magnetic stimulation for peripartum depression: A meta-analysis of randomized controlled trials.,2020,2020 Dec,2020 Oct 27,Psychiatry research,Psychiatry Res,294,,113543,10.1016/j.psychres.2020.113543,,Liu C; Pan W; Jia L; Li L; Zhang X; Ren Y; Ma X,7,Ma X,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review",True,False,True,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33238223/
33232267,Central motor conduction time in spinocerebellar ataxia: a meta-analysis.,2020,2020 Nov 20,2020 Nov 20,Aging,Aging (Albany NY),12,24,25718-25729,10.18632/aging.104181,PMC7803510,Tang ZC; Chen Z; Shi YT; Wan LL; Liu MJ; Hou X; Wang CR; Peng HR; Peng LL; Qiu R; Tang BS; Jiang H,12,Jiang H,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't",False,False,True,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/33232267/
33228598,Repetitive transcranial magnetic stimulation on chronic tinnitus: a systematic review and meta-analysis.,2020,2020 Nov 23,2020 Nov 23,BMC psychiatry,BMC Psychiatry,20,1,547,10.1186/s12888-020-02947-9,PMC7684956,Liang Z; Yang H; Cheng G; Huang L; Zhang T; Jia H,6,Jia H,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review",True,False,True,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33228598/
33224435,Maintenance treatment of transcranial magnetic stimulation (TMS) for treatment-resistant depression patients responding to acute TMS treatment.,2020,2020,2020 Oct 15,"International journal of physiology, pathophysiology and pharmacology",Int J Physiol Pathophysiol Pharmacol,12,5,128-133,,PMC7675193,Chang J; Chu Y; Ren Y; Li C; Wang Y; Chu XP,6,Chu XP,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/33224435/
33224098,On the Use of TMS to Investigate the Pathophysiology of Neurodegenerative Diseases.,2020,2020,2020 Nov 3,Frontiers in neurology,Front Neurol,11,,584664,10.3389/fneur.2020.584664,PMC7669623,Rawji V; Latorre A; Sharma N; Rothwell JC; Rocchi L,5,Rocchi L,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/33224098/
33205755,Modulation of the human sensorimotor system by afferent somatosensory input: evidence from experimental pressure stimulation and physiotherapy.,2020,2020 Dec,2020 Nov 13,"Biomedical papers of the Medical Faculty of the University Palacky, Olomouc, Czechoslovakia",Biomed Pap Med Fac Univ Palacky Olomouc Czech Repub,164,4,371-379,10.5507/bp.2020.052,,Hok P; Hlustik P,2,Hlustik P,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/33205755/
33195382,"Systematic Review of Functional Mapping and Cortical Reorganization in the Setting of Arteriovenous Malformations, Redefining Anatomical Eloquence.",2020,2020,2020 Sep 30,Frontiers in surgery,Front Surg,7,,514247,10.3389/fsurg.2020.514247,PMC7555608,Soldozy S; Akyeampong DK; Barquin DL; Norat P; Yağmurlu K; Sokolowski JD; Sharifi KA; Tvrdik P; Park MS; Kalani MYS,10,Kalani MYS,Systematic Review; Journal Article,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/33195382/
33193753,Evaluation and Treatment of Vascular Cognitive Impairment by Transcranial Magnetic Stimulation.,2020,2020,2020 Oct 27,Neural plasticity,Neural Plast,2020,,8820881,10.1155/2020/8820881,PMC7641667,Cantone M; Lanza G; Fisicaro F; Pennisi M; Bella R; Di Lazzaro V; Di Pino G,7,Di Pino G,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/33193753/
33193023,A Systematic Review of Non-invasive Brain Stimulation Applications to Memory in Healthy Aging.,2020,2020,2020 Oct 19,Frontiers in neurology,Front Neurol,11,,575075,10.3389/fneur.2020.575075,PMC7604325,Goldthorpe RA; Rapley JM; Violante IR,3,Violante IR,Systematic Review; Journal Article,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/33193023/
33192374,The Neurophysiological Responses of Concussive Impacts: A Systematic Review and Meta-Analysis of Transcranial Magnetic Stimulation Studies.,2020,2020,2020 Aug 27,Frontiers in human neuroscience,Front Hum Neurosci,14,,306,10.3389/fnhum.2020.00306,PMC7481389,Scott E; Kidgell DJ; Frazer AK; Pearce AJ,4,Pearce AJ,Systematic Review; Journal Article,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/33192374/
33173042,Recovering from depression with repetitive transcranial magnetic stimulation (rTMS): a systematic review and meta-analysis of preclinical studies.,2020,2020 Nov 10,2020 Nov 10,Translational psychiatry,Transl Psychiatry,10,1,393,10.1038/s41398-020-01055-2,PMC7655822,De Risio L; Borgi M; Pettorruso M; Miuli A; Ottomana AM; Sociali A; Martinotti G; Nicolò G; Macrì S; di Giannantonio M; Zoratto F,11,Zoratto F,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review",True,False,True,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/33173042/
33165152,Use of Repetitive Transcranial Magnetic Stimulation in the Treatment of Neuropsychiatric and Neurocognitive Symptoms Associated With Concussion in Military Populations.,2020,2020 Nov/Dec,,The Journal of head trauma rehabilitation,J Head Trauma Rehabil,35,6,388-400,10.1097/HTR.0000000000000628,PMC7664843,Oberman LM; Exley S; Philip NS; Siddiqi SH; Adamson MM; Brody DL,6,Brody DL,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Review",True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33165152/
33164935,Neuromodulation in the Treatment of Alzheimer's Disease: Current and Emerging Approaches.,2020,2020,,Journal of Alzheimer's disease : JAD,J Alzheimers Dis,78,4,1299-1313,10.3233/JAD-200913,,Pople CB; Meng Y; Li DZ; Bigioni L; Davidson B; Vecchio LM; Hamani C; Rabin JS; Lipsman N,9,Lipsman N,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33164935/
33134113,Mechanisms of repetitive transcranial magnetic stimulation for anti-depression: Evidence from preclinical studies.,2020,2020 Oct 19,2020 Oct 19,World journal of psychiatry,World J Psychiatry,10,10,223-233,10.5498/wjp.v10.i10.223,PMC7582130,Luan D; Zhao MG; Shi YC; Li L; Cao YJ; Feng HX; Zhang ZJ,7,Zhang ZJ,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/33134113/
33129331,Virtual reality and non-invasive brain stimulation for rehabilitation applications: a systematic review.,2020,2020 Oct 31,2020 Oct 31,Journal of neuroengineering and rehabilitation,J Neuroeng Rehabil,17,1,147,10.1186/s12984-020-00780-5,PMC7603766,Cassani R; Novak GS; Falk TH; Oliveira AA,4,Oliveira AA,"Journal Article; Research Support, Non-U.S. Gov't; Systematic Review",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33129331/
33124586,Effects of Non-invasive Neurostimulation on Autism Spectrum Disorder: A Systematic Review.,2020,2020 Nov 30,,Clinical psychopharmacology and neuroscience : the official scientific journal of the Korean College of Neuropsychopharmacology,Clin Psychopharmacol Neurosci,18,4,527-552,10.9758/cpn.2020.18.4.527,PMC7609207,Khaleghi A; Zarafshan H; Vand SR; Mohammadi MR,4,Mohammadi MR,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/33124586/
33080965,The Influence of Recreational Substance Use in TMS Research.,2020,2020 Oct 18,2020 Oct 18,Brain sciences,Brain Sci,10,10,,10.3390/brainsci10100751,PMC7603156,Turco CV; Arsalan SO; Nelson AJ,3,Nelson AJ,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/33080965/
33080696,Nonpharmacological therapies for central poststroke pain: A systematic review.,2020,2020 Oct 16,,Medicine,Medicine (Baltimore),99,42,e22611,10.1097/MD.0000000000022611,PMC7572005,Xu XM; Luo H; Rong BB; Zheng XM; Wang FT; Zhang SJ; Li ZX,7,Li ZX,Journal Article; Systematic Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/33080696/
33079619,Low-Frequency Repetitive Transcranial Magnetic Stimulation in Patients With Poststroke Aphasia: Systematic Review and Meta-Analysis of Its Effect Upon Communication.,2020,2020 Nov 13,2020 Oct 20,"Journal of speech, language, and hearing research : JSLHR",J Speech Lang Hear Res,63,11,3801-3815,10.1044/2020_JSLHR-19-00077,,Yao L; Zhao H; Shen C; Liu F; Qiu L; Fu L,6,Fu L,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review",True,False,True,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/33079619/
