pmid,title,year,pubdate,epubdate,journal,source_abbrev,volume,issue,pages,doi,pmc,authors,author_count,last_author,pubtypes,is_review,is_guideline,is_meta_analysis,is_clinical_trial,is_randomized_trial,query_lanes,pubmed_url
30194288,Cortical substrates of cue-reactivity in multiple substance dependent populations: transdiagnostic relevance of the medial prefrontal cortex.,2018,2018 Sep 7,2018 Sep 7,Translational psychiatry,Transl Psychiatry,8,1,186,10.1038/s41398-018-0220-9,PMC6128822,Hanlon CA; Dowdle LT; Gibson NB; Li X; Hamilton S; Canterberry M; Hoffman M,7,Hoffman M,"Journal Article; Research Support, N.I.H., Extramural",False,False,False,False,False,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30194288/
30194250,Differences in motor cortical control of the soleus and tibialis anterior.,2018,2018 Oct 18,2018 Oct 18,The Journal of experimental biology,J Exp Biol,221,Pt 20,,10.1242/jeb.174680,,Lauber B; Gollhofer A; Taube W,3,Taube W,Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/30194250/
30194040,The strength and spread of the electric field induced by transcranial rotating permanent magnet stimulation in comparison with conventional transcranial magnetic stimulation.,2018,2018 Nov 1,2018 Sep 5,Journal of neuroscience methods,J Neurosci Methods,309,,153-160,10.1016/j.jneumeth.2018.09.002,,Helekar SA; Convento S; Nguyen L; John BS; Patel A; Yau JM; Voss HU,7,Voss HU,Comparative Study; Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30194040/
30194017,"The effect of transcranial magnetic stimulation test intensity on the amplitude, variability and reliability of motor evoked potentials.",2018,2018 Dec 1,2018 Sep 5,Brain research,Brain Res,1700,,190-198,10.1016/j.brainres.2018.09.002,,Pellegrini M; Zoghi M; Jaberzadeh S,3,Jaberzadeh S,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30194017/
30193973,Enhanced action performance following TMS manipulation of associative plasticity in ventral premotor-motor pathway.,2018,2018 Dec,2018 Sep 4,NeuroImage,Neuroimage,183,,847-858,10.1016/j.neuroimage.2018.09.002,,Fiori F; Chiappini E; Avenanti A,3,Avenanti A,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/30193973/
30193801,Effect of yoga on cortical inhibition in healthy individuals: A pilot study using Transcranial Magnetic Stimulation.,2018,2018 Nov-Dec,2018 Aug 29,Brain stimulation,Brain Stimul,11,6,1401-1403,10.1016/j.brs.2018.08.017,PMC7610504,Govindaraj R; Mehta UM; Kumar V; Varambally S; Thirthalli J; Gangadhar BN,6,Gangadhar BN,Letter,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/30193801/
30192388,Effects of lorazepam and baclofen on short- and long-latency afferent inhibition.,2018,2018 Nov,2018 Oct 3,The Journal of physiology,J Physiol,596,21,5267-5280,10.1113/JP276710,PMC6209752,Turco CV; El-Sayes J; Locke MB; Chen R; Baker S; Nelson AJ,6,Nelson AJ,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/30192388/
30190573,Author Correction: Repetitive transcranial magnetic stimulation reveals a causal role of the human precuneus in spatial updating.,2018,2018 Sep 7,2018 Sep 7,Scientific reports,Sci Rep,8,1,13720,10.1038/s41598-018-31448-9,PMC6127102,Müller NG; Riemer M; Brandt L; Wolbers T,4,Wolbers T,Published Erratum,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/30190573/
30186707,Differences between motor execution and motor imagery of grasping movements in the motor cortical excitatory circuit.,2018,2018,2018 Aug 28,PeerJ,PeerJ,6,,e5588,10.7717/peerj.5588,PMC6118197,Meng HJ; Pi YL; Liu K; Cao N; Wang YQ; Wu Y; Zhang J,7,Zhang J,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/30186707/
30185210,Transcranial magnetic stimulation intervention in Alzheimer's disease: a research proposal for a randomized controlled trial.,2018,2018 Sep 5,2018 Sep 5,BMC research notes,BMC Res Notes,11,1,648,10.1186/s13104-018-3757-z,PMC6126036,Marron EM; Viejo-Sobera R; Quintana M; Redolar-Ripoll D; Rodríguez D; Garolera M,6,Garolera M,Clinical Trial Protocol; Journal Article,False,False,False,True,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30185210/
30181079,Studying Implicit Social Cognition with Noninvasive Brain Stimulation.,2018,2018 Nov,2018 Sep 1,Trends in cognitive sciences,Trends Cogn Sci,22,11,1050-1066,10.1016/j.tics.2018.07.014,,Marini M; Banaji MR; Pascual-Leone A,3,Pascual-Leone A,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30181079/
30180520,Effects of Hand Training During the Aftereffect Period of Low-Frequency rTMS in Subacute Stroke Patients.,2018,2018 Aug,2018 Aug 31,Annals of rehabilitation medicine,Ann Rehabil Med,42,4,521-527,10.5535/arm.2018.42.4.521,PMC6129708,Park JW; Kim SB; Lee KW; Lee JH; Park JG; Lee SJ,6,Lee SJ,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30180520/
30180517,Changes in Intracortical Excitability of Affected and Unaffected Hemispheres After Stroke Evaluated by Paired-Pulse Transcranial Magnetic Stimulation.,2018,2018 Aug,2018 Aug 31,Annals of rehabilitation medicine,Ann Rehabil Med,42,4,495-501,10.5535/arm.2018.42.4.495,PMC6129700,Seo HY; Kim GW; Won YH; Park SH; Seo JH; Ko MH,6,Ko MH,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/30180517/
30176001,Combined Transcranial Magnetic Stimulation and Electroencephalography of the Dorsolateral Prefrontal Cortex.,2018,2018 Aug 17,2018 Aug 17,Journal of visualized experiments : JoVE,J Vis Exp,,138,,10.3791/57983,PMC6128109,Lioumis P; Zomorrodi R; Hadas I; Daskalakis ZJ; Blumberger DM,5,Blumberger DM,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Video-Audio Media",False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30176001/
30175934,Neuromodulatory effect of repetitive transcranial magnetic stimulation pulses on functional motor performances of spastic cerebral palsy children.,2018,2018 Jul,2018 Sep 3,Journal of medical engineering & technology,J Med Eng Technol,42,5,352-358,10.1080/03091902.2018.1510555,,Gupta M; Rajak BL; Bhatia D; Mukherjee A,4,Mukherjee A,Clinical Trial; Journal Article,False,False,False,True,False,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/30175934/
30175849,Comparison of Rossini-Rothwell and adaptive threshold-hunting methods on the stability of TMS induced motor evoked potentials amplitudes.,2018,2018 Nov,2018 Sep 3,Journal of neuroscience research,J Neurosci Res,96,11,1758-1765,10.1002/jnr.24319,,Dissanayaka T; Zoghi M; Farrell M; Egan G; Jaberzadeh S,5,Jaberzadeh S,Comparative Study; Journal Article,False,False,False,False,False,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30175849/
30174597,Voluntary Movement Takes Shape: The Link Between Movement Focusing and Sensory Input Gating.,2018,2018,2018 Aug 17,Frontiers in human neuroscience,Front Hum Neurosci,12,,330,10.3389/fnhum.2018.00330,PMC6108059,Belvisi D; Conte A; Cortese FN; Tartaglia M; Manzo N; Li Voti P; Suppa A; Berardelli A,8,Berardelli A,Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/30174597/
30172725,Extended enhancement of corticospinal connectivity with concurrent cortical and peripheral stimulation controlled by sensorimotor desynchronization.,2018,2018 Nov-Dec,2018 Aug 22,Brain stimulation,Brain Stimul,11,6,1331-1335,10.1016/j.brs.2018.08.012,,Guggenberger R; Kraus D; Naros G; Leão MT; Ziemann U; Gharabaghi A,6,Gharabaghi A,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/30172725/
30172702,Interhermispheric inhibition predicts anxiety levels in multiple sclerosis: A corticospinal excitability study.,2018,2018 Nov 15,2018 Aug 30,Brain research,Brain Res,1699,,186-194,10.1016/j.brainres.2018.08.029,,Chalah MA; Palm U; Lefaucheur JP; Créange A; Ayache SS,5,Ayache SS,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; patient_experience_adherence_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30172702/
30172003,Muscle-selective disinhibition of corticomotor representations using a motor imagery-based brain-computer interface.,2018,2018 Dec,2018 Aug 30,NeuroImage,Neuroimage,183,,597-605,10.1016/j.neuroimage.2018.08.070,,Takemi M; Maeda T; Masakado Y; Siebner HR; Ushiba J,5,Ushiba J,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30172003/
30170992,Connecting clinical aspects to corticomotor excitability in restless legs syndrome: a TMS study.,2018,2018 Sep,2018 May 31,Sleep medicine,Sleep Med,49,,105-112,10.1016/j.sleep.2018.05.002,,Salas RME; Kalloo A; Earley CJ; Celnik P; Cruz TE; Foster K; Cantarero G; Allen RP,8,Allen RP,"Journal Article; Research Support, N.I.H., Extramural",False,False,False,False,False,master_tms_not_animal_only; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/30170992/
30170150,Forgiveness and cognitive control - Provoking revenge via theta-burst-stimulation of the DLPFC.,2018,2018 Dec,2018 Aug 28,NeuroImage,Neuroimage,183,,769-775,10.1016/j.neuroimage.2018.08.065,,Maier MJ; Rosenbaum D; Haeussinger FB; Brüne M; Enzi B; Plewnia C; Fallgatter AJ; Ehlis AC,8,Ehlis AC,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30170150/
30168511,[The modern methods for the rehabilitation of adolescents suffering obesity].,2018,2018,,"Voprosy kurortologii, fizioterapii, i lechebnoi fizicheskoi kultury",Vopr Kurortol Fizioter Lech Fiz Kult,95,4,24-30,10.17116/kurort20189504124,,Mashanskaya AV; Pogodina AV; Astakhova TA; Khramova EE; Kravtsova OV; Vlasenko AV; Zurbanova LV; Rychkova LV,8,Rychkova LV,Journal Article; Randomized Controlled Trial,False,False,False,False,True,dosing_protocol_variants; master_tms_not_animal_only; patient_experience_adherence_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30168511/
30159591,High-intensity exhaustive exercise reduces long-interval intracortical inhibition.,2018,2018 Dec,2018 Aug 25,Experimental brain research,Exp Brain Res,236,12,3149-3158,10.1007/s00221-018-5364-6,,O'Leary TJ; Collett J; Morris MG,3,Morris MG,Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/30159591/
30159276,The effect of low-frequency repetitive transcranial magnetic stimulation (rTMS) on the treatment of aphasia caused by cerebrovascular accident (CVA).,2018,2018,2018 Mar 25,Medical journal of the Islamic Republic of Iran,Med J Islam Repub Iran,32,,25,10.14196/mjiri.32.25,PMC6108242,Ilkhani M; Shojaie Baghini H; Kiamarzi G; Meysamie A; Ebrahimi P,5,Ebrahimi P,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/30159276/
30157179,1H MR spectroscopy of the motor cortex immediately following transcranial direct current stimulation at 7 Tesla.,2018,2018,2018 Aug 29,PloS one,PLoS One,13,8,e0198053,10.1371/journal.pone.0198053,PMC6114283,Ryan K; Wawrzyn K; Gati JS; Chronik BA; Wong D; Duggal N; Bartha R,7,Bartha R,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",False,False,False,False,True,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30157179/
30156743,A novel concurrent TMS-fMRI method to reveal propagation patterns of prefrontal magnetic brain stimulation.,2018,2018 Nov,2018 Aug 29,Human brain mapping,Hum Brain Mapp,39,11,4580-4592,10.1002/hbm.24307,PMC6221049,Vink JJT; Mandija S; Petrov PI; van den Berg CAT; Sommer IEC; Neggers SFW,6,Neggers SFW,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30156743/
30152705,Individual Activation Patterns After the Stimulation of Different Motor Areas: A Transcranial Magnetic Stimulation-Electroencephalography Study.,2018,2018 Sep,,Brain connectivity,Brain Connect,8,7,420-428,10.1089/brain.2018.0593,,Salo KS; Vaalto SMI; Mutanen TP; Stenroos M; Ilmoniemi RJ,5,Ilmoniemi RJ,Journal Article,False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/30152705/
30150659,Theta-burst stimulation causally affects side perception in the Deutsch's octave illusion.,2018,2018 Aug 27,2018 Aug 27,Scientific reports,Sci Rep,8,1,12844,10.1038/s41598-018-31248-1,PMC6110737,Capotosto P; Della Penna S; Pizzella V; Zappasodi F; Romani GL; Ilmoniemi RJ; Brancucci A,7,Brancucci A,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/30150659/
30149272,Repetitive transcranial magnetic stimulation in the treatment of eating disorders: A review of safety and efficacy.,2018,2018 Nov,2018 Aug 9,Psychiatry research,Psychiatry Res,269,,145-156,10.1016/j.psychres.2018.08.013,,Rachid F,1,Rachid F,Case Reports; Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/30149272/
30149227,Repetitive transcranial magnetic stimulation of the dorsolateral prefrontal cortex to alleviate depression and cognitive impairment associated with Parkinson's disease: A review and clinical implications.,2018,2018 Oct 15,2018 Aug 15,Journal of the neurological sciences,J Neurol Sci,393,,88-99,10.1016/j.jns.2018.08.014,,Randver R,1,Randver R,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30149227/
30149047,Development and characterization of the InVesalius Navigator software for navigated transcranial magnetic stimulation.,2018,2018 Nov 1,2018 Aug 24,Journal of neuroscience methods,J Neurosci Methods,309,,109-120,10.1016/j.jneumeth.2018.08.023,,Souza VH; Matsuda RH; Peres ASC; Amorim PHJ; Moraes TF; Silva JVL; Baffa O,7,Baffa O,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/30149047/
30147997,Guide to Enhancing Swallowing Initiation: Insights from Findings in Healthy Subjects and Dysphagic Patients.,2018,2018,2018 May 23,Current physical medicine and rehabilitation reports,Curr Phys Med Rehabil Rep,6,3,178-185,10.1007/s40141-018-0192-y,PMC6096907,Yamamura K; Kurose M; Okamoto K,3,Okamoto K,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/30147997/
30147718,Reorganization of the Action Observation Network and Sensory-Motor System in Children with Unilateral Cerebral Palsy: An fMRI Study.,2018,2018,2018 Jul 25,Neural plasticity,Neural Plast,2018,,6950547,10.1155/2018/6950547,PMC6083552,Sgandurra G; Biagi L; Fogassi L; Sicola E; Ferrari A; Guzzetta A; Tosetti M; Cioni G,8,Cioni G,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/30147718/
30147680,Comparative Analyses of the Digestive Tract Microbiota of New Guinean Passerine Birds.,2018,2018,2018 Aug 10,Frontiers in microbiology,Front Microbiol,9,,1830,10.3389/fmicb.2018.01830,PMC6097311,Bodawatta KH; Sam K; Jønsson KA; Poulsen M,4,Poulsen M,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/30147680/
